id;valor
4818;11507
4819;12658
4820;12658
4821;14520
4822;1320
4823;13200
4824;5036
4825;5036
4826;114583
4827;176894
4828;291477
4829;49398
4830;49398
4831;59559
4832;59559
4833;61325
4834;9660
4835;70985
4836;80465
4837;80465
4838;2000
4839;1747
4840;40608
4841;29300
4842;2000
4843;75655
4844;14520
4845;14520
4846;4290
4847;4290
4848;8580
4849;40266
4850;2800
4851;24785
4852;67851
4853;190501
4854;63800
4855;114522
4856;98454
4857;467277
4858;115509
4859;11025
4860;126534
4861;43247
4862;13166
4863;56413
4864;4650
4865;4650
4866;190687
4867;190687
4868;69000
4869;69000
4870;36500
4871;36500
4872;22000
4873;22000
4874;27300
4875;27300
4876;166500
4877;166500
4878;450000
4879;450000
4880;113608
4881;124326
4882;10718
4883;985800
4884;1078800
4885;93000
4886;558800
4887;593066
4888;18451
4889;52717
4890;329003
4891;360041
4892;31038
4893;165850
4894;165850
4895;614654
4896;614654
4897;35848
4898;35848
4899;60816
4900;60816
4901;101778
4902;101778
4903;1227728
4904;1227728
4905;97505
4906;97505
4907;251667
4908;251667
4909;439840
4910;439840
4911;606290
4912;606290
4913;8030904
4914;8030904
4915;251668
4916;251668
4917;2788038
4918;2788038
4919;21593
4920;21593
4921;56261
4922;56261
4923;144555
4924;144555
4925;390820
4926;390820
4927;117095
4928;117095
4929;7768
4930;7768
4931;15635
4932;15635
4933;141694
4934;131276
4935;10417
4936;145900
4937;112230
4938;8212
4939;13699
4940;1421
4941;12145
4942;121454
4943;2000
4944;8880
4945;112230
4946;21911
4947;169430
4948;63183
4949;9177
4950;2438
4951;552
4952;14766
4953;147664
4954;1982
4955;3000
4956;1466
4957;63183
4958;11615
4959;790101
4960;630448
4961;10117
4962;18742
4963;1903
4964;65261
4965;34800
4966;652609
4967;2586
4968;23632
4969;9310
4970;630448
4971;28859
4972;513799
4973;411039
4974;4700
4975;347
4976;910
4977;46109
4978;461089
4979;2414
4980;3277
4981;411039
4982;5047
4983;29300
4984;24888
4985;2664
4986;26636
4987;24888
4988;24555
4989;28131
4990;2232
4991;22323
4992;28131
4993;166458
4994;176041
4995;15132
4996;151326
4997;176041
4998;84698
4999;87254
5000;7700
5001;76998
5002;87254
5003;97677
5004;99574
5005;8880
5006;88797
5007;99574
5008;103546
5009;94609
5010;9413
5011;94133
5012;94609
5013;122760
5014;115156
5015;11160
5016;111600
5017;115156
5018;144370
5019;158947
5020;13125
5021;131245
5022;158947
5023;14906
5024;18296
5025;1355
5026;13551
5027;18296
5028;26399
5029;29365
5030;2400
5031;23999
5032;29365
5033;9750
5034;7042
5035;886
5036;8864
5037;7042
5038;45472
5039;47524
5040;4134
5041;41338
5042;47524
5043;212871
5044;243495
5045;19352
5046;193519
5047;243495
5048;21450
5049;22366
5050;1950
5051;19500
5052;22366
5053;15150
5054;14982
5055;1377
5056;13773
5057;14982
5058;12350
5059;11265
5060;1123
5061;11227
5062;11265
5063;115381
5064;118663
5065;10489
5066;104892
5067;118663
5068;205568
5069;190705
5070;18688
5071;186880
5072;190705
5073;5801
5074;7578
5075;800
5076;5001
5077;7578
5078;85357
5079;106395
5080;7760
5081;77597
5082;106395
5083;108572
5084;123795
5085;9870
5086;98702
5087;123795
5088;45063
5089;35951
5090;6216
5091;38847
5092;35951
5093;18924
5094;60816
5095;1720
5096;17204
5097;60816
5098;5140
5099;9377
5100;467
5101;4673
5102;9377
5103;15750
5104;28131
5105;1432
5106;14318
5107;28131
5108;20300
5109;18754
5110;1845
5111;18455
5112;18754
5113;74788
5114;76216
5115;6799
5116;67989
5117;76216
5118;9766
5119;8919
5120;888
5121;8878
5122;8919
5123;1625427
5124;1799955
5125;147766
5126;1477661
5127;1799955
5128;143443
5129;168838
5130;13040
5131;130403
5132;168838
5133;1747
5134;1350
5135;159
5136;1588
5137;1350
5138;539
5139;330
5140;74
5141;465
5142;330
5143;29300
5144;9749
5145;15150
5146;12350
5147;5140
5148;15750
5149;20301
5150;1747
5151;109487
5152;24555
5153;24555
5154;166459
5155;166459
5156;84698
5157;84698
5158;97677
5159;97677
5160;122760
5161;122760
5162;14906
5163;14906
5164;26399
5165;26399
5166;21450
5167;21450
5168;115381
5169;115381
5170;24785
5171;24785
5172;24785
5173;24785
5174;99140
5175;78271
5176;80465
5177;158736
5178;88781
5179;140325
5180;229106
5181;15750
5182;15750
5183;27300
5184;27300
5185;12100
5186;12100
5187;7305
5188;8474
5189;1169
5190;25650
5191;25650
5192;181040
5193;210006
5194;28966
5195;196998
5196;196998
5197;1137232
5198;1206968
5199;37550
5200;107286
5201;329003
5202;360041
5203;31038
5204;29788
5205;29788
5206;468687
5207;468687
5208;162455
5209;162455
5210;66512
5211;66512
5212;922280
5213;922280
5214;208366
5215;208366
5216;63953
5217;63953
5218;1499382
5219;1499382
5220;269031
5221;269031
5222;68339
5223;68339
5224;1288113
5225;1288113
5226;429299
5227;429299
5228;66132
5229;66132
5230;131149
5231;131149
5232;315434
5233;315434
5234;131051
5235;131051
5236;2752
5237;2752
5238;322723
5239;247969
5240;6621
5241;41096
5242;924
5243;28184
5244;281841
5245;5998
5246;5776
5247;247969
5248;47717
5249;434250
5250;334038
5251;14089
5252;9750
5253;786
5254;37596
5255;375959
5256;1293
5257;14996
5258;3620
5259;334038
5260;23839
5261;2530899
5262;2205844
5263;13892
5264;53231
5265;5014
5266;217941
5267;29400
5268;2179415
5269;1983
5270;67792
5271;29354
5272;2205844
5273;67123
5274;939250
5275;751400
5276;9338
5277;2427
5278;4083
5279;82695
5280;826954
5281;5259
5282;20259
5283;751400
5284;11765
5285;16370
5286;18754
5287;1488
5288;14882
5289;18754
5290;67630
5291;75272
5292;6148
5293;61482
5294;75272
5295;110691
5296;113715
5297;10063
5298;100628
5299;113715
5300;279491
5301;299843
5302;25408
5303;254083
5304;299843
5305;9301
5306;12328
5307;1283
5308;8018
5309;12328
5310;38940
5311;38977
5312;3540
5313;35400
5314;38977
5315;56918
5316;57085
5317;5174
5318;51744
5319;57085
5320;139070
5321;145401
5322;12643
5323;126427
5324;145401
5325;41100
5326;34128
5327;3736
5328;37364
5329;34128
5330;12350
5331;11265
5332;1123
5333;11227
5334;11265
5335;19293
5336;13852
5337;2661
5338;16632
5339;13852
5340;45682
5341;46745
5342;4153
5343;41529
5344;46745
5345;131623
5346;141229
5347;11966
5348;119657
5349;141229
5350;919
5351;660
5352;127
5353;792
5354;660
5355;40559
5356;78655
5357;3687
5358;36872
5359;78655
5360;222428
5361;249700
5362;20220
5363;202208
5364;249700
5365;115986
5366;89220
5367;10544
5368;105442
5369;89220
5370;15150
5371;14982
5372;1377
5373;13773
5374;14982
5375;101282
5376;157580
5377;9207
5378;92075
5379;157580
5380;69550
5381;69814
5382;6323
5383;63227
5384;69814
5385;197280
5386;204448
5387;17935
5388;179345
5389;204448
5390;90459
5391;94722
5392;8224
5393;82235
5394;94722
5395;55752
5396;65167
5397;5068
5398;50684
5399;65167
5400;17760
5401;15642
5402;1615
5403;16145
5404;15642
5405;19426
5406;19424
5407;1766
5408;17660
5409;19424
5410;19140
5411;17559
5412;1740
5413;17400
5414;17559
5415;38050
5416;33631
5417;3459
5418;34591
5419;33631
5420;12760
5421;10965
5422;1160
5423;11600
5424;10965
5425;271720
5426;116847
5427;24702
5428;247018
5429;116847
5430;63551
5431;22877
5432;5777
5433;57774
5434;22877
5435;178357
5436;142680
5437;16214
5438;162143
5439;142680
5440;126166
5441;250614
5442;11470
5443;114696
5444;250614
5445;46683
5446;37346
5447;4244
5448;42439
5449;37346
5450;55125
5451;36106
5452;5011
5453;50114
5454;36106
5455;10794
5456;3362
5457;981
5458;9813
5459;3362
5460;33650
5461;28185
5462;3059
5463;30591
5464;28185
5465;800
5466;330
5467;110
5468;690
5469;330
5470;3494
5471;2699
5472;318
5473;3176
5474;2699
5475;50629
5476;18307
5477;4603
5478;46026
5479;18307
5480;94932
5481;72728
5482;8630
5483;86302
5484;72728
5485;284585
5486;347939
5487;25871
5488;258714
5489;347939
5490;32740
5491;2976
5492;29764
5493;37508
5494;37508
5495;143443
5496;13040
5497;130403
5498;143443
5499;143443
5500;45472
5501;45472
5502;9766
5503;9766
5504;74788
5505;61739
5506;64917
5507;201444
5508;85357
5509;85357
5510;5801
5511;205568
5512;211369
5513;16370
5514;16370
5515;67630
5516;67630
5517;110691
5518;110691
5519;279491
5520;9301
5521;288792
5522;38940
5523;38940
5524;56918
5525;56918
5526;139070
5527;139070
5528;41100
5529;1235
5530;12350
5531;15150
5532;3805
5533;38050
5534;10794
5535;33650
5536;800
5537;3494
5538;150348
5539;19293
5540;19293
5541;45682
5542;45682
5543;131623
5544;919
5545;55125
5546;50629
5547;12760
5548;251056
5549;40559
5550;189689
5551;230248
5552;115986
5553;115986
5554;101283
5555;46683
5556;147966
5557;69550
5558;69550
5559;197280
5560;197280
5561;90459
5562;90459
5563;55752
5564;55752
5565;17760
5566;19426
5567;19140
5568;56326
5569;63551
5570;63551
5571;178357
5572;178357
5573;132831
5574;132831
5575;27545
5576;27545
5577;362909
5578;362909
5579;3017
5580;3017
5581;34043
5582;34043
5583;18512
5584;17636
5585;193
5586;682
5587;335698
5588;258229
5589;1552
5590;10318
5591;931
5592;29540
5593;295401
5594;4007
5595;5819
5596;258229
5597;11870
5598;143400
5599;110307
5600;15842
5601;635
5602;12618
5603;126182
5604;1034
5605;2931
5606;110307
5607;15842
5608;1126447
5609;1027118
5610;5924
5611;12349
5612;993
5613;97415
5614;37800
5615;974152
5616;1896
5617;9880
5618;4311
5619;1027118
5620;18273
5621;308725
5622;246980
5623;7209
5624;2710
5625;1903
5626;26631
5627;266307
5628;3190
5629;1987
5630;8707
5631;246980
5632;9919
5633;38850
5634;38850
5635;10000
5636;10000
5637;225000
5638;225000
5639;403203
5640;441241
5641;38038
5642;26758
5643;26758
5644;206700
5645;206700
5646;97226
5647;97226
5648;144914
5649;144914
5650;113610
5651;113610
5652;104001
5653;104001
5654;114034
5655;114034
5656;217781
5657;217781
5658;7913662
5659;7913662
5660;104002
5661;104002
5662;106904
5663;106904
5664;46457
5665;46457
5666;230308
5667;230308
5668;408820
5669;408820
5670;56393
5671;56393
5672;12181
5673;12181
5674;68407
5675;68407
5676;8433
5677;8433
5678;2459021
5679;2459021
5680;95884
5681;95884
5682;140314
5683;140314
5684;6188
5685;5484
5686;704
5687;12212
5688;11312
5689;900
5690;116447
5691;89547
5692;8182
5693;20592
5694;1103
5695;9359
5696;93587
5697;5502
5698;6896
5699;89547
5700;28774
5701;119602
5702;92001
5703;10782
5704;107820
5705;1000
5706;92001
5707;498699
5708;407299
5709;5239
5710;16377
5711;1097
5712;40333
5713;28000
5714;403332
5715;948
5716;19084
5717;5905
5718;407299
5719;21616
5720;286999
5721;229599
5722;4013
5723;941
5724;614
5725;25463
5726;254627
5727;2457
5728;3838
5729;229599
5730;4954
5731;143443
5732;167189
5733;13040
5734;130403
5735;167189
5736;50400
5737;31316
5738;4582
5739;45818
5740;31316
5741;38646
5742;39269
5743;3513
5744;35133
5745;39269
5746;12350
5747;11312
5748;1123
5749;11227
5750;11312
5751;107318
5752;113805
5753;9756
5754;97562
5755;113805
5756;270642
5757;388604
5758;24604
5759;246038
5760;388604
5761;65149
5762;22334
5763;5923
5764;59226
5765;22334
5766;136148
5767;139688
5768;12377
5769;123771
5770;139688
5771;23066
5772;25911
5773;2097
5774;20969
5775;25911
5776;189165
5777;207633
5778;17196
5779;171969
5780;207633
5781;213519
5782;170815
5783;19411
5784;194108
5785;170815
5786;117447
5787;120045
5788;10677
5789;106770
5790;120045
5791;25480
5792;24670
5793;2316
5794;23164
5795;24670
5796;111435
5797;125046
5798;10130
5799;101305
5800;125046
5801;5037
5802;4246
5803;458
5804;4579
5805;4246
5806;12350
5807;11312
5808;1123
5809;11227
5810;11312
5811;17500
5812;5644
5813;1591
5814;15909
5815;5644
5816;512842
5817;554122
5818;46622
5819;466220
5820;554122
5821;24785
5822;24785
5823;24785
5824;24785
5825;24785
5826;24785
5827;148710
5828;143845
5829;2643
5830;146488
5831;86638
5832;86638
5833;50400
5834;12350
5835;5037
5836;12350
5837;17500
5838;97637
5839;107318
5840;107318
5841;270642
5842;65149
5843;335791
5844;23066
5845;23066
5846;213519
5847;213519
5848;27300
5849;27300
5850;13000
5851;13000
5852;40996
5853;47555
5854;6559
5855;277500
5856;277500
5857;321180
5858;351480
5859;30300
5860;591600
5861;591600
5862;49340
5863;49340
5864;58398
5865;58398
5866;504996
5867;504996
5868;118527
5869;118527
5870;14599
5871;14599
5872;70626
5873;70626
5874;1069481
5875;1069481
5876;399943
5877;399943
5878;5343315
5879;5343315
5880;70626
5881;70626
5882;1632530
5883;1632530
5884;180454
5885;180454
5886;404601
5887;404601
5888;427716
5889;427716
5890;110806
5891;110806
5892;187406
5893;172238
5894;15168
5895;19956
5896;18468
5897;1488
5898;125149
5899;96268
5900;27397
5901;11014
5902;110138
5903;3997
5904;96268
5905;27397
5906;219129
5907;168560
5908;5370
5909;2438
5910;421
5911;19462
5912;194618
5913;1897
5914;1998
5915;733
5916;168560
5917;7808
5918;516249
5919;448381
5920;4790
5921;20317
5922;897
5923;41993
5924;25200
5925;419931
5926;5604
5927;22624
5928;448381
5929;25107
5930;342400
5931;273920
5932;13850
5933;1040
5934;3517
5935;28809
5936;288091
5937;14397
5938;7586
5939;273920
5940;14890
5941;800
5942;330
5943;110
5944;690
5945;330
5946;169477
5947;176276
5948;15407
5949;154070
5950;176276
5951;67202
5952;53761
5953;6109
5954;61093
5955;53761
5956;94312
5957;97149
5958;8574
5959;85738
5960;97149
5961;140169
5962;142768
5963;12743
5964;127426
5965;142768
5966;194630
5967;195484
5968;17694
5969;176936
5970;195484
5971;103271
5972;106396
5973;9388
5974;93883
5975;106396
5976;243995
5977;245539
5978;22181
5979;221814
5980;245539
5981;237759
5982;263647
5983;21615
5984;216144
5985;263647
5986;532961
5987;258229
5988;48451
5989;484510
5990;258229
5991;34727
5992;27480
5993;3157
5994;31570
5995;27480
5996;333637
5997;380542
5998;30331
5999;303306
6000;380542
6001;55439
6002;57917
6003;5040
6004;50399
6005;57917
6006;35050
6007;34551
6008;3186
6009;31864
6010;34551
6011;2800
6012;3550
6013;386
6014;2414
6015;3550
6016;48971
6017;47818
6018;4452
6019;44519
6020;47818
6021;14999
6022;15667
6023;1364
6024;13635
6025;15667
6026;141223
6027;156680
6028;12838
6029;128385
6030;156680
6031;11115
6032;11317
6033;1011
6034;10104
6035;11317
6036;164041
6037;168201
6038;14913
6039;149128
6040;168201
6041;1025777
6042;1155052
6043;93252
6044;932525
6045;1155052
6046;2660
6047;3550
6048;367
6049;2293
6050;3550
6051;169922
6052;96175
6053;15447
6054;154475
6055;96175
6056;154418
6057;123534
6058;14038
6059;140380
6060;123534
6061;98527
6062;105436
6063;8957
6064;89570
6065;105436
6066;7750
6067;5483
6068;705
6069;7045
6070;5483
6071;1667
6072;1567
6073;152
6074;1515
6075;1567
6076;33569
6077;26564
6078;3051
6079;30518
6080;26564
6081;463524
6082;524919
6083;42139
6084;421385
6085;524919
6086;9261
6087;7328
6088;842
6089;8419
6090;7328
6091;12740
6092;1158
6093;11582
6094;24670
6095;24670
6096;8185
6097;744
6098;7441
6099;18468
6100;18468
6101;47102
6102;4282
6103;42820
6104;47762
6105;47762
6106;27346
6107;2486
6108;24860
6109;23253
6110;23253
6111;800
6112;11114
6113;7750
6114;1667
6115;21331
6116;140169
6117;140169
6118;194630
6119;194630
6120;103271
6121;103271
6122;55439
6123;55439
6124;35050
6125;2800
6126;37850
6127;48971
6128;154418
6129;203389
6130;133039
6131;133039
6132;27084
6133;75943
6134;98527
6135;201554
6136;140751
6137;27600
6138;168351
6139;94896
6140;94896
6141;13500
6142;13500
6143;27300
6144;27300
6145;558800
6146;593066
6147;18451
6148;52717
6149;985800
6150;1078800
6151;93000
6152;860327
6153;913083
6154;28407
6155;81163
6156;24500
6157;24500
6158;329003
6159;360041
6160;31038
6161;890000
6162;947850
6163;31150
6164;89000
6165;35848
6166;35848
6167;204156
6168;204156
6169;293105
6170;293105
6171;105657
6172;105657
6173;478001
6174;478001
6175;197638
6176;197638
6177;5674893
6178;5674893
6179;115563
6180;115563
6181;184983
6182;184983
6183;1598720
6184;1598720
6185;214109
6186;214109
6187;270762
6188;270762
6189;25293
6190;25293
6191;6060
6192;6060
6193;11534
6194;11534
6195;4346
6196;3915
6197;432
6198;196330
6199;151023
6200;310
6201;23973
6202;117
6203;17453
6204;174527
6205;3500
6206;733
6207;151023
6208;24283
6209;164552
6210;126578
6211;815
6212;7313
6213;152
6214;14316
6215;143161
6216;948
6217;5975
6218;126578
6219;8128
6220;479401
6221;399356
6222;9209
6223;26868
6224;469
6225;36554
6226;34600
6227;365540
6228;1552
6229;39306
6230;1380
6231;399356
6232;36077
6233;221548
6234;177238
6235;9789
6236;1981
6237;3393
6238;17678
6239;176773
6240;12591
6241;2493
6242;8620
6243;177238
6244;11770
6245;12342
6246;13175
6247;1122
6248;11220
6249;13175
6250;12350
6251;11319
6252;1123
6253;11227
6254;11319
6255;13000
6256;15312
6257;1182
6258;11818
6259;15312
6260;50400
6261;31316
6262;4582
6263;45818
6264;31316
6265;165840
6266;165989
6267;15076
6268;150764
6269;165989
6270;1850
6271;2614
6272;255
6273;1595
6274;2614
6275;94697
6276;95722
6277;8609
6278;86088
6279;95722
6280;93225
6281;92508
6282;8475
6283;84750
6284;92508
6285;78782
6286;87876
6287;7162
6288;71620
6289;87876
6290;4594
6291;3299
6292;634
6293;3960
6294;3299
6295;39064
6296;25545
6297;3552
6298;35512
6299;25545
6300;10280
6301;18432
6302;934
6303;9346
6304;18432
6305;10794
6306;3618
6307;981
6308;9813
6309;3618
6310;12350
6311;11319
6312;1123
6313;11227
6314;11319
6315;2000
6316;1656
6317;182
6318;1818
6319;1656
6320;14520
6321;5695
6322;1320
6323;13200
6324;5695
6325;200405
6326;169023
6327;18218
6328;182187
6329;169023
6330;68904
6331;65791
6332;6264
6333;62640
6334;65791
6335;1747
6336;436
6337;159
6338;1588
6339;436
6340;310864
6341;324856
6342;28260
6343;282604
6344;324856
6345;18505
6346;1683
6347;16822
6348;6916
6349;6916
6350;1757
6351;494930
6352;538243
6353;1034930
6354;32199
6355;32199
6356;291448
6357;18000
6358;309448
6359;136148
6360;10340
6361;146488
6362;86670
6363;86670
6364;1747
6365;2000
6366;50400
6367;13000
6368;10794
6369;12350
6370;12350
6371;102641
6372;94697
6373;94697
6374;78782
6375;78782
6376;14520
6377;14520
6378;14622
6379;5109
6380;22071
6381;2340
6382;179651
6383;179651
6384;27300
6385;27300
6386;400388
6387;438667
6388;38279
6389;9138
6390;10000
6391;862
6392;159000
6393;174000
6394;15000
6395;24500
6396;24500
6397;432926
6398;432926
6399;56927
6400;56927
6401;229764
6402;229764
6403;269934
6404;269934
6405;88016
6406;88016
6407;62631
6408;62631
6409;226639
6410;226639
6411;124992
6412;124992
6413;105202
6414;105202
6415;170953
6416;170953
6417;237230
6418;237230
6419;254103
6420;254103
6421;46080
6422;46080
6423;2671
6424;2671
6425;12823
6426;12823
6427;145244
6428;145244
6429;7434
6430;7434
6431;107999
6432;83076
6433;621
6434;34247
6435;234
6436;9211
6437;92105
6438;4983
6439;1466
6440;83076
6441;34868
6442;170202
6443;130924
6444;1622
6445;2438
6446;304
6447;14909
6448;149091
6449;1896
6450;4002
6451;130924
6452;4060
6453;731700
6454;620089
6455;2078
6456;14499
6457;620
6458;61297
6459;35000
6460;612967
6461;948
6462;17937
6463;2931
6464;620089
6465;16577
6466;555251
6467;444200
6468;8514
6469;1287
6470;1898
6471;49000
6472;490000
6473;5876
6474;2486
6475;5991
6476;444200
6477;9801
6478;26370
6479;24522
6480;2398
6481;23972
6482;24522
6483;29300
6484;24522
6485;2664
6486;26636
6487;24522
6488;84412
6489;86642
6490;7674
6491;76738
6492;86642
6493;174526
6494;178519
6495;15866
6496;158660
6497;178519
6498;11850
6499;8919
6500;1077
6501;10773
6502;8919
6503;153865
6504;94269
6505;13988
6506;139877
6507;94269
6508;71449
6509;72593
6510;6495
6511;64954
6512;72593
6513;2000
6514;1567
6515;182
6516;1818
6517;1567
6518;117454
6519;122462
6520;10678
6521;106776
6522;122462
6523;110491
6524;119311
6525;10045
6526;100446
6527;119311
6528;56183
6529;51715
6530;5108
6531;51075
6532;51715
6533;12350
6534;11319
6535;1123
6536;11227
6537;11319
6538;3190
6539;3294
6540;290
6541;2900
6542;3294
6543;1747
6544;436
6545;159
6546;1588
6547;436
6548;153865
6549;94269
6550;13988
6551;139877
6552;94269
6553;22259
6554;29658
6555;3070
6556;19189
6557;29658
6558;57197
6559;22877
6560;5200
6561;51997
6562;22877
6563;10799
6564;3130
6565;1489
6566;9310
6567;3130
6568;11115
6569;11319
6570;1011
6571;10104
6572;11319
6573;4000
6574;3312
6575;364
6576;3636
6577;3312
6578;4785
6579;435
6580;4350
6581;9882
6582;9882
6583;19140
6584;1740
6585;17400
6586;19764
6587;19764
6588;32740
6589;2976
6590;29764
6591;36864
6592;36864
6593;8179
6594;744
6595;7435
6596;17744
6597;17744
6598;10092
6599;10092
6600;4000
6601;11114
6602;3190
6603;12350
6604;2000
6605;11850
6606;29300
6607;26369
6608;100173
6609;109275
6610;109275
6611;56183
6612;56183
6613;41685
6614;41685
6615;174526
6616;174526
6617;79627
6618;79627
6619;235145
6620;235145
6621;94312
6622;94312
6623;20559
6624;4594
6625;1850
6626;165840
6627;10281
6628;203124
6629;40266
6630;40266
6631;22000
6632;22000
6633;27300
6634;27300
6635;90000
6636;90000
6637;16000
6638;16000
6639;320760
6640;320760
6641;492900
6642;539400
6643;46500
6644;189623
6645;207512
6646;17889
6647;35000
6648;35000
6649;35848
6650;35848
6651;67610
6652;67610
6653;66072
6654;66072
6655;11949
6656;11949
6657;99987
6658;99987
6659;80360
6660;80360
6661;870751
6662;870751
6663;62631
6664;62631
6665;38912
6666;38912
6667;240549
6668;240549
6669;607256
6670;607256
6671;319546
6672;319546
6673;240550
6674;240550
6675;5339601
6676;5339601
6677;421177
6678;421177
6679;155166
6680;155166
6681;1751408
6682;1751408
6683;20249
6684;20249
6685;106456
6686;106456
6687;3314
6688;3314
6689;119675
6690;119675
6691;72707
6692;72707
6693;39822
6694;36845
6695;2976
6696;292618
6697;239361
6698;1552
6699;47963
6700;586
6701;25352
6702;253518
6703;9498
6704;3664
6705;239361
6706;49515
6707;307759
6708;236737
6709;3740
6710;2438
6711;117
6712;27722
6713;277220
6714;1967
6715;733
6716;236737
6717;6178
6718;1070799
6719;956600
6720;1095
6721;41548
6722;1386
6723;88777
6724;31900
6725;887771
6726;52300
6727;8665
6728;956600
6729;42643
6730;631251
6731;505000
6732;10831
6733;347
6734;1821
6735;56187
6736;561864
6737;6982
6738;4397
6739;505000
6740;11178
6741;139667
6742;149329
6743;12697
6744;126970
6745;149329
6746;42769
6747;47295
6748;3888
6749;38881
6750;47295
6751;41395
6752;31565
6753;3763
6754;37632
6755;31565
6756;184264
6757;147411
6758;16751
6759;167513
6760;147411
6761;35889
6762;28711
6763;3263
6764;32626
6765;28711
6766;63800
6767;54826
6768;5800
6769;58000
6770;54826
6771;135435
6772;108348
6773;12312
6774;123123
6775;108348
6776;287300
6777;330184
6778;26118
6779;261182
6780;330184
6781;12350
6782;11319
6783;1123
6784;11227
6785;11319
6786;37040
6787;38834
6788;3367
6789;33673
6790;38834
6791;107752
6792;114624
6793;9796
6794;97956
6795;114624
6796;7200
6797;3130
6798;993
6799;6207
6800;3130
6801;15150
6802;14417
6803;1377
6804;13773
6805;14417
6806;192289
6807;189777
6808;17481
6809;174808
6810;189777
6811;34420
6812;40681
6813;3129
6814;31291
6815;40681
6816;16665
6817;15682
6818;1515
6819;15150
6820;15682
6821;50400
6822;31565
6823;4582
6824;45818
6825;31565
6826;142842
6827;142322
6828;12986
6829;129856
6830;142322
6831;14520
6832;4648
6833;1320
6834;13200
6835;4648
6836;1369790
6837;1474069
6838;124526
6839;1245264
6840;1474069
6841;147000
6842;257918
6843;13364
6844;133636
6845;257918
6846;154250
6847;261844
6848;14023
6849;140227
6850;261844
6851;1028
6852;93
6853;935
6854;1863
6855;1863
6856;171358
6857;15578
6858;155780
6859;171358
6860;171358
6861;154250
6862;147000
6863;301250
6864;50400
6865;15150
6866;12350
6867;77900
6868;37040
6869;37040
6870;42769
6871;42769
6872;183235
6873;183235
6874;139667
6875;41395
6876;35889
6877;216951
6878;734649
6879;1679329
6880;158311
6881;141342
6882;212013
6883;2218934
6884;286338
6885;80277
6886;366615
6887;9630
6888;1747
6889;28800
6890;40177
6891;17000
6892;17000
6893;27300
6894;27300
6895;33600
6896;33600
6897;7610
6898;8828
6899;1218
6900;153000
6901;153000
6902;24500
6903;24500
6904;113935
6905;113935
6906;786373
6907;786373
6908;122056
6909;122056
6910;14390
6911;14390
6912;623978
6913;623978
6914;378936
6915;378936
6916;157690
6917;157690
6918;193279
6919;193279
6920;145997
6921;145997
6922;7662
6923;7662
6924;130256
6925;130256
6926;293549
6927;225806
6928;20566
6929;346
6930;25959
6931;259591
6932;5494
6933;2159
6934;225806
6935;20566
6936;516350
6937;430291
6938;2616
6939;11038
6940;413
6941;45943
6942;459423
6943;1207
6944;7985
6945;1379
6946;430291
6947;13654
6948;1722150
6949;1411784
6950;4323
6951;52085
6952;1159
6953;145408
6954;43800
6955;1454080
6956;2845
6957;70461
6958;4397
6959;1411784
6960;56408
6961;595848
6962;476678
6963;22472
6964;1040
6965;4303
6966;50748
6967;507472
6968;19310
6969;6428
6970;7587
6971;476678
6972;23512
6973;50400
6974;31565
6975;4582
6976;45818
6977;31565
6978;14520
6979;4648
6980;1320
6981;13200
6982;4648
6983;2600
6984;1863
6985;236
6986;2364
6987;1863
6988;35519
6989;31339
6990;3229
6991;32290
6992;31339
6993;45232
6994;39959
6995;4112
6996;41120
6997;39959
6998;8333
6999;7841
7000;758
7001;7575
7002;7841
7003;31900
7004;27413
7005;2900
7006;29000
7007;27413
7008;20300
7009;18423
7010;1845
7011;18455
7012;18423
7013;104357
7014;106070
7015;9487
7016;94870
7017;106070
7018;1850
7019;2614
7020;255
7021;1595
7022;2614
7023;135373
7024;136569
7025;12307
7026;123066
7027;136569
7028;147128
7029;162153
7030;13375
7031;133753
7032;162153
7033;25480
7034;24443
7035;2316
7036;23164
7037;24443
7038;11000
7039;18423
7040;1000
7041;10000
7042;18423
7043;61335
7044;69000
7045;5575
7046;55760
7047;69000
7048;59219
7049;66918
7050;5383
7051;53836
7052;66918
7053;57420
7054;54826
7055;5220
7056;52200
7057;54826
7058;127778
7059;138926
7060;11616
7061;116162
7062;138926
7063;104682
7064;117941
7065;9516
7066;95166
7067;117941
7068;102363
7069;140999
7070;9306
7071;93057
7072;140999
7073;203495
7074;204067
7075;18500
7076;184995
7077;204067
7078;49415
7079;54663
7080;4492
7081;44923
7082;54663
7083;29700
7084;33957
7085;2700
7086;27000
7087;33957
7088;61698
7089;60313
7090;5609
7091;56089
7092;60313
7093;98930
7094;109218
7095;8994
7096;89936
7097;109218
7098;45000
7099;6207
7100;38793
7101;8268
7102;5940
7103;1140
7104;7128
7105;5940
7106;68150
7107;37356
7108;6195
7109;61955
7110;37356
7111;12350
7112;11319
7113;1123
7114;11227
7115;11319
7116;112717
7117;102425
7118;10247
7119;102470
7120;102425
7121;133404
7122;136592
7123;12128
7124;121276
7125;136592
7126;256236
7127;254406
7128;23294
7129;232942
7130;254406
7131;26370
7132;24443
7133;2398
7134;23972
7135;24443
7136;78995
7137;86503
7138;7181
7139;71814
7140;86503
7141;36916
7142;56927
7143;3356
7144;33560
7145;56927
7146;196009
7147;156807
7148;17819
7149;178190
7150;156807
7151;186434
7152;71170
7153;16949
7154;169485
7155;71170
7156;114073
